id,cod_region,region,ccdd,departamento,ccpp,provincia,ccdi,distrito,cod_cen_pob,cen_pob,area,ruta,niv_ini_sel,niv_pri_sel,niv_sec_sel,resfin,orden_sec,tipo_sec,det_id,dir_niv_ini,dir_niv_pri,dir_niv_sec,es_director,es_docente,nombre,sel_area,ddir_g_002,ddir_g_010,p4_2_01_015_1,p4_2_01_015_2,p4_2_01_015_3,p4_2_01_015_4,p4_2_01_015_5,p4_2_01_015_6,p4_2_01_015_7,p4_2_01_015_8,p4_2_01_015_9,p4_2_01_015_10,p4_2_01_015_11,p4_2_01_016,p4_2_02_001,p4_2_02_001_1_1,p4_2_02_001_1_2,p4_2_02_001_1_3,p4_2_02_001_1_4,p4_2_02_001_1_5,p4_2_02_001_1_6,p4_2_02_001_1_7,p4_2_02_001_1_7_o,p4_2_05_001,p4_2_05_001_1,p4_2_05_001_2,p4_2_05_002_1,p4_2_05_002_2,p4_2_05_003,p4_2_05_005_a,p4_2_05_004,p4_2_05_005,p4_2_05_006,p4_2_05_007,p4_2_05_008,p4_2_05_009,p4_2_05_010,p4_2_06_001_1,p4_2_06_001_2,p4_2_06_001_3,p4_2_06_002_1,p4_2_06_002_2,p4_2_06_003,p4_2_06_006,p4_2_06_005,p4_2_06_004,p4_2_06_007,p4_2_06_007_1,p4_2_06_007_2,p4_2_06_008_1,p4_2_06_008_2,p4_2_06_009,p4_2_06_012,p4_2_06_011,p4_2_06_010,res_fin_sec,f_ex_doc_sec,f_ex_secc_sec
699,02,ANCASH,02,ANCASH,16,POMABAMBA,02,HUAYLLAN,555817,ATOJPAMPA,rural,021,0,0,nivel secundaria seleccionado,1.completa,1,segundo,3,,,,0,1,A,HGE,1.masculino,1.nombrado,2.no,2.no,2.no,2.no,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,19,1.sí,2.no,1.sí,2.no,2.no,2.no,1.sí,2.no,,1.sí,19,0,19,3,1.sí,1.mucha frecuencia?,2.Útil?,2.fácil?,1.sí,1.sí,1.mucha frecuencia?,1.muy útil?,2.fácil?,1.sí,19,0,19,3,1.sí,1.mucha frecuencia?,2.fácil?,2.Útil?,,,,,,,,,,1.completa,1.4237826,.74681425
699,02,ANCASH,02,ANCASH,16,POMABAMBA,02,HUAYLLAN,555817,ATOJPAMPA,rural,021,0,0,nivel secundaria seleccionado,1.completa,2,segundo,4,,,,0,1,B,MATEMATICA,1.masculino,1.nombrado,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,16,1.sí,1.sí,2.no,2.no,2.no,1.sí,1.sí,2.no,,1.sí,16,0,26,3,1.sí,2.poca frecuencia?,2.Útil?,2.fácil?,1.sí,1.sí,1.mucha frecuencia?,1.muy útil?,2.fácil?,1.sí,16,0,26,3,1.sí,2.poca frecuencia?,3.difícil,2.Útil?,,,,,,,,,,1.completa,1.4237826,.74681425
700,02,ANCASH,02,ANCASH,16,POMABAMBA,03,PAROBAMBA,114214,PAROBAMBA / PAROBAMBA ALTO,urbana,006,0,0,nivel secundaria seleccionado,1.completa,2,segundo,3,,,,0,1,2B,HGE,1.masculino,2.contratado,2.no,2.no,2.no,1.sí,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,24,1.sí,2.no,2.no,2.no,2.no,2.no,1.sí,2.no,,1.sí,22,0,4,4,1.sí,1.mucha frecuencia?,1.muy útil?,2.fácil?,1.sí,1.sí,2.poca frecuencia?,1.muy útil?,2.fácil?,1.sí,24,0,20,4,1.sí,2.poca frecuencia?,2.fácil?,2.Útil?,,,,,,,,,,1.completa,3.8609018,2.4396727
700,02,ANCASH,02,ANCASH,16,POMABAMBA,03,PAROBAMBA,114214,PAROBAMBA / PAROBAMBA ALTO,urbana,006,0,0,nivel secundaria seleccionado,1.completa,3,segundo,3,,,,0,1,2 C,HGE,1.masculino,2.contratado,2.no,2.no,2.no,2.no,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,23,1.sí,2.no,2.no,2.no,2.no,2.no,1.sí,2.no,,1.sí,18,0,4,4,1.sí,1.mucha frecuencia?,2.Útil?,2.fácil?,2.no,,,,,1.sí,23,0,20,4,1.sí,2.poca frecuencia?,3.difícil,2.Útil?,,,,,,,,,,1.completa,3.8609018,2.4396727
702,02,ANCASH,02,ANCASH,16,POMABAMBA,03,PAROBAMBA,133449,OCOPON,rural,005,0,0,nivel secundaria seleccionado,1.completa,1,segundo,3,,,,0,1,U,MATEMATICA,2.femenino,2.contratado,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,16,1.sí,1.sí,1.sí,1.sí,1.sí,2.no,1.sí,2.no,,1.sí,16,0,12,3,1.sí,1.mucha frecuencia?,2.Útil?,2.fácil?,1.sí,1.sí,1.mucha frecuencia?,2.Útil?,2.fácil?,1.sí,16,0,12,3,1.sí,1.mucha frecuencia?,2.fácil?,2.Útil?,,,,,,,,,,1.completa,5.568007,3.8941028
712,02,ANCASH,02,ANCASH,17,RECUAY,05,LLACLLIN,130473,CHAUCAYAN,rural,003,0,0,nivel secundaria seleccionado,1.completa,1,segundo,2,,,,0,1,U,HGE,2.femenino,2.contratado,2.no,2.no,2.no,2.no,1.sí,1.sí,2.no,2.no,2.no,2.no,2.no,10,1.sí,2.no,2.no,2.no,2.no,1.sí,1.sí,2.no,,1.sí,10,0,20,4,1.sí,1.mucha frecuencia?,1.muy útil?,2.fácil?,1.sí,1.sí,1.mucha frecuencia?,2.Útil?,2.fácil?,1.sí,10,0,19,3,1.sí,1.mucha frecuencia?,2.fácil?,1.muy útil?,,,,,,,,,,1.completa,12.472335,4.3613954
731,02,ANCASH,02,ANCASH,18,SANTA,01,CHIMBOTE,117876,CHIMBOTE,urbana,014,0,0,nivel secundaria seleccionado,1.completa,1,segundo,3,,,,0,1,U,MATEMATICA,1.masculino,1.nombrado,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,1.sí,8,1.sí,1.sí,1.sí,2.no,2.no,1.sí,1.sí,2.no,,1.sí,8,0,12,3,1.sí,1.mucha frecuencia?,2.Útil?,3.difícil?,1.sí,1.sí,1.mucha frecuencia?,2.Útil?,2.fácil?,1.sí,8,0,12,3,1.sí,1.mucha frecuencia?,2.fácil?,2.Útil?,,,,,,,,,,1.completa,17.968044,18.923101
735,02,ANCASH,02,ANCASH,18,SANTA,01,CHIMBOTE,117876,CHIMBOTE,urbana,015,0,0,nivel secundaria seleccionado,1.completa,1,segundo,2,,,,0,1,A,COMUNICACION,2.femenino,1.nombrado,2.no,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,24,1.sí,1.sí,1.sí,1.sí,1.sí,1.sí,1.sí,2.no,,1.sí,21,3,27,4,1.sí,1.mucha frecuencia?,2.Útil?,2.fácil?,1.sí,1.sí,1.mucha frecuencia?,2.Útil?,2.fácil?,1.sí,21,3,27,4,1.sí,2.poca frecuencia?,2.fácil?,2.Útil?,1.sí,24,0,27,4,1.sí,2.poca frecuencia?,2.fácil?,2.Útil?,1.completa,10.305202,7.2353034
735,02,ANCASH,02,ANCASH,18,SANTA,01,CHIMBOTE,117876,CHIMBOTE,urbana,015,0,0,nivel secundaria seleccionado,1.completa,2,segundo,2,,,,0,1,B,COMUNICACION,2.femenino,1.nombrado,2.no,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,12,1.sí,1.sí,1.sí,1.sí,1.sí,1.sí,1.sí,2.no,,1.sí,20,2,27,4,1.sí,2.poca frecuencia?,2.Útil?,2.fácil?,1.sí,1.sí,1.mucha frecuencia?,2.Útil?,2.fácil?,1.sí,20,2,27,4,1.sí,1.mucha frecuencia?,2.fácil?,2.Útil?,1.sí,22,8,27,4,1.sí,1.mucha frecuencia?,2.fácil?,2.Útil?,1.completa,10.305202,7.2353034
737,02,ANCASH,02,ANCASH,18,SANTA,01,CHIMBOTE,117876,CHIMBOTE,urbana,012,0,0,nivel secundaria seleccionado,1.completa,1,segundo,2,,,,0,1,UNICA,MATEMATICA,1.masculino,2.contratado,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,9,1.sí,1.sí,1.sí,1.sí,1.sí,1.sí,1.sí,2.no,,1.sí,9,0,15,3,1.sí,1.mucha frecuencia?,1.muy útil?,2.fácil?,2.no,,,,,1.sí,9,0,15,3,1.sí,1.mucha frecuencia?,2.fácil?,2.Útil?,,,,,,,,,,1.completa,20.021534,21.085741
738,02,ANCASH,02,ANCASH,18,SANTA,01,CHIMBOTE,117876,CHIMBOTE,urbana,014,0,nivel primaria seleccionado,nivel secundaria seleccionado,1.completa,1,segundo,8,,,,0,1,A,MATEMATICA,1.masculino,1.nombrado,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,26,1.sí,1.sí,1.sí,2.no,2.no,2.no,1.sí,2.no,,1.sí,18,8,15,5,1.sí,1.mucha frecuencia?,1.muy útil?,1.muy fácil?,2.no,,,,,1.sí,26,0,15,5,1.sí,1.mucha frecuencia?,2.fácil?,1.muy útil?,,,,,,,,,,1.completa,6.1469622,4.8552694
738,02,ANCASH,02,ANCASH,18,SANTA,01,CHIMBOTE,117876,CHIMBOTE,urbana,014,0,nivel primaria seleccionado,nivel secundaria seleccionado,1.completa,2,segundo,10,,,,0,1,B,MATEMATICA,2.femenino,2.contratado,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,24,2.no,,,,,,,,,1.sí,24,6,22,3,1.sí,1.mucha frecuencia?,1.muy útil?,2.fácil?,1.sí,1.sí,1.mucha frecuencia?,1.muy útil?,2.fácil?,1.sí,24,7,22,3,1.sí,1.mucha frecuencia?,2.fácil?,1.muy útil?,,,,,,,,,,1.completa,6.1469622,4.8552694
744,02,ANCASH,02,ANCASH,18,SANTA,01,CHIMBOTE,117876,CHIMBOTE,urbana,015,0,nivel primaria seleccionado,nivel secundaria seleccionado,1.completa,2,segundo,11,,,,0,1,2DO B,MATEMATICA,1.masculino,1.nombrado,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,34,1.sí,1.sí,1.sí,1.sí,1.sí,1.sí,1.sí,2.no,,1.sí,34,0,13,3,1.sí,1.mucha frecuencia?,1.muy útil?,2.fácil?,1.sí,1.sí,1.mucha frecuencia?,2.Útil?,2.fácil?,1.sí,34,0,13,3,1.sí,1.mucha frecuencia?,2.fácil?,2.Útil?,,,,,,,,,,1.completa,1.1009747,.35676768
744,02,ANCASH,02,ANCASH,18,SANTA,01,CHIMBOTE,117876,CHIMBOTE,urbana,015,0,nivel primaria seleccionado,nivel secundaria seleccionado,1.completa,7,segundo,12,,,,0,1,2DO G,MATEMATICA,1.masculino,1.nombrado,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,33,1.sí,1.sí,1.sí,1.sí,1.sí,1.sí,1.sí,2.no,,1.sí,33,0,13,3,1.sí,1.mucha frecuencia?,1.muy útil?,2.fácil?,1.sí,1.sí,2.poca frecuencia?,2.Útil?,2.fácil?,1.sí,33,0,13,3,1.sí,1.mucha frecuencia?,2.fácil?,2.Útil?,,,,,,,,,,1.completa,1.1009747,.35676768
744,02,ANCASH,02,ANCASH,18,SANTA,01,CHIMBOTE,117876,CHIMBOTE,urbana,015,0,nivel primaria seleccionado,nivel secundaria seleccionado,1.completa,4,segundo,13,,,,0,1,2DO D,MATEMATICA,1.masculino,1.nombrado,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,36,1.sí,1.sí,1.sí,1.sí,1.sí,1.sí,1.sí,2.no,,1.sí,36,0,12,3,1.sí,2.poca frecuencia?,2.Útil?,2.fácil?,1.sí,1.sí,2.poca frecuencia?,2.Útil?,2.fácil?,1.sí,36,0,13,3,1.sí,2.poca frecuencia?,1.muy fácil,2.Útil?,,,,,,,,,,1.completa,1.1009747,.35676768
745,02,ANCASH,02,ANCASH,18,SANTA,01,CHIMBOTE,117876,CHIMBOTE,urbana,014,0,0,nivel secundaria seleccionado,1.completa,2,segundo,2,,,,0,1,B,HGE,1.masculino,1.nombrado,2.no,2.no,2.no,2.no,1.sí,1.sí,1.sí,2.no,2.no,2.no,2.no,25,1.sí,1.sí,1.sí,2.no,2.no,1.sí,1.sí,2.no,,1.sí,24,0,1,5,1.sí,1.mucha frecuencia?,2.Útil?,2.fácil?,1.sí,1.sí,1.mucha frecuencia?,2.Útil?,3.difícil,1.sí,24,0,1,5,1.sí,1.mucha frecuencia?,2.fácil?,2.Útil?,,,,,,,,,,1.completa,2.3957391,.94615507
745,02,ANCASH,02,ANCASH,18,SANTA,01,CHIMBOTE,117876,CHIMBOTE,urbana,014,0,0,nivel secundaria seleccionado,1.completa,4,segundo,2,,,,0,1,D,HGE,1.masculino,1.nombrado,2.no,2.no,2.no,2.no,1.sí,1.sí,1.sí,2.no,2.no,2.no,2.no,23,1.sí,1.sí,1.sí,2.no,2.no,1.sí,1.sí,2.no,,1.sí,23,0,1,5,1.sí,1.mucha frecuencia?,2.Útil?,2.fácil?,1.sí,1.sí,1.mucha frecuencia?,2.Útil?,2.fácil?,1.sí,23,0,15,3,1.sí,1.mucha frecuencia?,3.difícil,2.Útil?,,,,,,,,,,1.completa,2.3957391,.94615507
749,02,ANCASH,02,ANCASH,18,SANTA,01,CHIMBOTE,117876,CHIMBOTE,urbana,016,0,0,nivel secundaria seleccionado,1.completa,1,segundo,2,,,,0,1,A,MATEMATICA,2.femenino,1.nombrado,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,28,1.sí,1.sí,1.sí,1.sí,2.no,2.no,1.sí,2.no,,2.no,,,,,,,,,1.sí,1.sí,2.poca frecuencia?,3.poco útil?,2.fácil?,1.sí,24,10,16,4,1.sí,3.muy poca frecuencia?,2.fácil?,2.Útil?,,,,,,,,,,1.completa,1.787637,.94132775
749,02,ANCASH,02,ANCASH,18,SANTA,01,CHIMBOTE,117876,CHIMBOTE,urbana,016,0,0,nivel secundaria seleccionado,1.completa,3,segundo,5,,,,0,1,C,COMUNICACION,2.femenino,1.nombrado,2.no,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,25,1.sí,1.sí,2.no,1.sí,2.no,2.no,1.sí,2.no,,1.sí,25,0,20,3,1.sí,1.mucha frecuencia?,1.muy útil?,2.fácil?,1.sí,1.sí,1.mucha frecuencia?,2.Útil?,2.fácil?,1.sí,25,2,20,3,1.sí,1.mucha frecuencia?,1.muy fácil,1.muy útil?,1.sí,25,0,20,3,1.sí,1.mucha frecuencia?,2.fácil?,2.Útil?,1.completa,1.787637,.94132775
750,02,ANCASH,02,ANCASH,18,SANTA,01,CHIMBOTE,117876,CHIMBOTE,urbana,015,0,0,nivel secundaria seleccionado,1.completa,4,segundo,2,,,,0,1,2DO D,MATEMATICA,2.femenino,1.nombrado,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,30,1.sí,1.sí,1.sí,1.sí,1.sí,1.sí,1.sí,2.no,,1.sí,30,30,15,3,1.sí,2.poca frecuencia?,2.Útil?,2.fácil?,1.sí,1.sí,2.poca frecuencia?,2.Útil?,2.fácil?,1.sí,30,30,15,3,1.sí,2.poca frecuencia?,2.fácil?,2.Útil?,,,,,,,,,,1.completa,1.5711967,.82735533
750,02,ANCASH,02,ANCASH,18,SANTA,01,CHIMBOTE,117876,CHIMBOTE,urbana,015,0,0,nivel secundaria seleccionado,1.completa,1,segundo,3,,,,0,1,2 DO A,MATEMATICA,1.masculino,1.nombrado,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,28,1.sí,1.sí,1.sí,1.sí,1.sí,1.sí,1.sí,2.no,,1.sí,28,28,15,3,1.sí,1.mucha frecuencia?,2.Útil?,2.fácil?,1.sí,1.sí,1.mucha frecuencia?,1.muy útil?,2.fácil?,1.sí,28,28,15,3,1.sí,1.mucha frecuencia?,2.fácil?,2.Útil?,,,,,,,,,,1.completa,1.5711967,.82735533
751,02,ANCASH,02,ANCASH,18,SANTA,01,CHIMBOTE,117876,CHIMBOTE,urbana,016,0,0,nivel secundaria seleccionado,1.completa,1,segundo,2,,,,0,1,A,MATEMATICA,1.masculino,1.nombrado,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,24,2.no,,,,,,,,,1.sí,24,2,15,5,1.sí,1.mucha frecuencia?,1.muy útil?,3.difícil?,1.sí,1.sí,1.mucha frecuencia?,1.muy útil?,3.difícil,1.sí,2,0,15,5,1.sí,1.mucha frecuencia?,3.difícil,2.Útil?,,,,,,,,,,1.completa,2.6543701,.93181938
751,02,ANCASH,02,ANCASH,18,SANTA,01,CHIMBOTE,117876,CHIMBOTE,urbana,016,0,0,nivel secundaria seleccionado,1.completa,4,segundo,3,,,,0,1,D,HGE,1.masculino,2.contratado,2.no,2.no,2.no,2.no,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,27,2.no,,,,,,,,,1.sí,27,0,15,5,1.sí,1.mucha frecuencia?,1.muy útil?,3.difícil?,2.no,,,,,1.sí,27,0,15,5,1.sí,1.mucha frecuencia?,2.fácil?,2.Útil?,,,,,,,,,,1.completa,2.6543701,.93181938
756,02,ANCASH,02,ANCASH,18,SANTA,01,CHIMBOTE,551505,CHACHAPOYAS,rural,012,nivel inicial seleccionado,nivel primaria seleccionado,nivel secundaria seleccionado,1.completa,1,segundo,9,,,,0,1,A,MATEMATICA,1.masculino,1.nombrado,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,14,1.sí,1.sí,1.sí,2.no,1.sí,2.no,2.no,2.no,,1.sí,13,0,12,3,1.sí,2.poca frecuencia?,2.Útil?,2.fácil?,1.sí,1.sí,2.poca frecuencia?,2.Útil?,1.muy fácil,1.sí,14,0,12,3,1.sí,2.poca frecuencia?,2.fácil?,2.Útil?,,,,,,,,,,1.completa,1.7716385,.61951637
756,02,ANCASH,02,ANCASH,18,SANTA,01,CHIMBOTE,551505,CHACHAPOYAS,rural,012,nivel inicial seleccionado,nivel primaria seleccionado,nivel secundaria seleccionado,1.completa,2,segundo,9,,,,0,1,B,MATEMATICA,1.masculino,1.nombrado,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,15,1.sí,1.sí,1.sí,2.no,1.sí,2.no,2.no,2.no,,1.sí,15,0,12,3,1.sí,2.poca frecuencia?,2.Útil?,2.fácil?,1.sí,1.sí,2.poca frecuencia?,2.Útil?,1.muy fácil,1.sí,15,0,12,3,1.sí,2.poca frecuencia?,2.fácil?,2.Útil?,,,,,,,,,,1.completa,1.7716385,.61951637
763,02,ANCASH,02,ANCASH,18,SANTA,02,CACERES DEL PERU,132662,COCHAPETI,rural,014,0,0,nivel secundaria seleccionado,1.completa,1,segundo,2,,,,0,1,U,COMUNICACION,1.masculino,1.nombrado,2.no,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,8,1.sí,2.no,2.no,2.no,2.no,2.no,1.sí,2.no,,1.sí,8,0,12,3,1.sí,2.poca frecuencia?,3.poco útil?,3.difícil?,1.sí,1.sí,1.mucha frecuencia?,2.Útil?,2.fácil?,1.sí,8,0,12,3,1.sí,1.mucha frecuencia?,2.fácil?,1.muy útil?,1.sí,8,0,12,3,1.sí,1.mucha frecuencia?,3.difícil,3.poco útil?,1.completa,17.322687,6.0574932
765,02,ANCASH,02,ANCASH,18,SANTA,02,CACERES DEL PERU,235393,RAYAN,rural,014,0,0,nivel secundaria seleccionado,1.completa,1,segundo,2,,,,0,1,U,COMUNICACION,1.masculino,1.nombrado,1.sí,1.sí,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,3,1.sí,1.sí,1.sí,2.no,2.no,2.no,1.sí,2.no,,1.sí,3,0,31,10,1.sí,1.mucha frecuencia?,2.Útil?,2.fácil?,1.sí,1.sí,1.mucha frecuencia?,2.Útil?,2.fácil?,1.sí,3,0,25,4,1.sí,1.mucha frecuencia?,2.fácil?,2.Útil?,1.sí,3,0,24,4,1.sí,1.mucha frecuencia?,2.fácil?,2.Útil?,1.completa,38.976048,13.62936
766,02,ANCASH,02,ANCASH,18,SANTA,03,COISHCO,131658,COISHCO,urbana,013,0,nivel primaria seleccionado,nivel secundaria seleccionado,1.completa,1,segundo,10,,,,0,1,A,MATEMATICA,1.masculino,1.nombrado,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,26,1.sí,2.no,2.no,2.no,2.no,1.sí,1.sí,2.no,,1.sí,26,0,13,3,1.sí,1.mucha frecuencia?,2.Útil?,2.fácil?,1.sí,1.sí,1.mucha frecuencia?,2.Útil?,2.fácil?,1.sí,26,0,12,3,1.sí,1.mucha frecuencia?,2.fácil?,2.Útil?,,,,,,,,,,1.completa,3.0938354,1.6291412
766,02,ANCASH,02,ANCASH,18,SANTA,03,COISHCO,131658,COISHCO,urbana,013,0,nivel primaria seleccionado,nivel secundaria seleccionado,1.completa,3,segundo,10,,,,0,1,C,MATEMATICA,1.masculino,1.nombrado,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,25,1.sí,2.no,2.no,1.sí,2.no,2.no,1.sí,2.no,,1.sí,25,3,13,3,1.sí,1.mucha frecuencia?,2.Útil?,3.difícil?,1.sí,1.sí,2.poca frecuencia?,1.muy útil?,2.fácil?,1.sí,25,0,13,3,1.sí,2.poca frecuencia?,3.difícil,2.Útil?,,,,,,,,,,1.completa,3.0938354,1.6291412
767,02,ANCASH,02,ANCASH,18,SANTA,03,COISHCO,131658,COISHCO,urbana,013,0,nivel primaria seleccionado,nivel secundaria seleccionado,1.completa,2,segundo,8,,,,0,1,B,MATEMATICA,2.femenino,2.contratado,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,33,1.sí,2.no,2.no,2.no,2.no,2.no,1.sí,2.no,,1.sí,33,0,15,3,1.sí,1.mucha frecuencia?,3.poco útil?,2.fácil?,2.no,,,,,1.sí,33,0,16,3,1.sí,1.mucha frecuencia?,3.difícil,2.Útil?,,,,,,,,,,1.completa,3.0204902,3.1810386
767,02,ANCASH,02,ANCASH,18,SANTA,03,COISHCO,131658,COISHCO,urbana,013,0,nivel primaria seleccionado,nivel secundaria seleccionado,1.completa,1,segundo,10,,,,0,1,A,COMUNICACION,2.femenino,1.nombrado,2.no,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,39,2.no,,,,,,,,,1.sí,34,0,16,3,1.sí,2.poca frecuencia?,3.poco útil?,3.difícil?,1.sí,1.sí,1.mucha frecuencia?,2.Útil?,2.fácil?,1.sí,39,5,16,3,1.sí,1.mucha frecuencia?,3.difícil,1.muy útil?,2.no,,,,,,,,,1.completa,3.0204902,3.1810386
770,02,ANCASH,02,ANCASH,18,SANTA,04,MACATE,123194,QUIHUAY,rural,014,0,0,nivel secundaria seleccionado,1.completa,1,segundo,2,,,,0,1,U,COMUNICACION,2.femenino,1.nombrado,2.no,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,8,1.sí,1.sí,1.sí,2.no,2.no,2.no,1.sí,2.no,,1.sí,8,0,8,1,1.sí,1.mucha frecuencia?,2.Útil?,2.fácil?,1.sí,1.sí,2.poca frecuencia?,3.poco útil?,3.difícil,1.sí,8,0,12,3,1.sí,2.poca frecuencia?,3.difícil,3.poco útil?,1.sí,8,0,12,3,1.sí,2.poca frecuencia?,2.fácil?,2.Útil?,1.completa,19.488024,6.8146801
773,02,ANCASH,02,ANCASH,18,SANTA,05,MORO,118508,MORO,urbana,015,0,nivel primaria seleccionado,nivel secundaria seleccionado,1.completa,5,segundo,4,,,,0,1,E,MATEMATICA,1.masculino,1.nombrado,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,23,1.sí,1.sí,1.sí,1.sí,1.sí,1.sí,1.sí,2.no,,1.sí,22,0,16,3,1.sí,1.mucha frecuencia?,2.Útil?,2.fácil?,1.sí,1.sí,1.mucha frecuencia?,2.Útil?,2.fácil?,1.sí,22,8,13,3,1.sí,1.mucha frecuencia?,2.fácil?,2.Útil?,,,,,,,,,,1.completa,1.592622,.83863747
773,02,ANCASH,02,ANCASH,18,SANTA,05,MORO,118508,MORO,urbana,015,0,nivel primaria seleccionado,nivel secundaria seleccionado,1.completa,2,segundo,5,,,,0,1,B,MATEMATICA,2.femenino,2.contratado,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,30,1.sí,1.sí,1.sí,1.sí,1.sí,1.sí,1.sí,2.no,,1.sí,30,0,13,3,1.sí,1.mucha frecuencia?,2.Útil?,3.difícil?,1.sí,1.sí,2.poca frecuencia?,3.poco útil?,2.fácil?,1.sí,30,0,13,3,1.sí,1.mucha frecuencia?,2.fácil?,2.Útil?,,,,,,,,,,1.completa,1.592622,.83863747
777,02,ANCASH,02,ANCASH,18,SANTA,05,MORO,132018,BREÑA ISCO,rural,015,0,0,nivel secundaria seleccionado,1.completa,1,segundo,2,,,,0,1,UNICO,HGE,2.femenino,2.contratado,2.no,2.no,2.no,2.no,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,3,1.sí,1.sí,1.sí,1.sí,1.sí,1.sí,1.sí,2.no,,1.sí,3,0,7,3,1.sí,1.mucha frecuencia?,2.Útil?,2.fácil?,1.sí,1.sí,1.mucha frecuencia?,2.Útil?,2.fácil?,1.sí,3,3,13,3,1.sí,1.mucha frecuencia?,2.fácil?,2.Útil?,,,,,,,,,,1.completa,25.984032,9.0862398
781,02,ANCASH,02,ANCASH,18,SANTA,06,NEPEÑA,113710,NEPEÑA,urbana,016,0,0,nivel secundaria seleccionado,1.completa,1,segundo,2,,,,0,1,A,COMUNICACION,1.masculino,1.nombrado,2.no,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,26,1.sí,1.sí,2.no,2.no,1.sí,2.no,1.sí,2.no,,2.no,,,,,,,,,2.no,,,,,1.sí,26,0,2,4,1.sí,1.mucha frecuencia?,3.difícil,2.Útil?,1.sí,26,0,13,3,1.sí,1.mucha frecuencia?,3.difícil,2.Útil?,1.completa,6.0671315,6.3896189
781,02,ANCASH,02,ANCASH,18,SANTA,06,NEPEÑA,113710,NEPEÑA,urbana,016,0,0,nivel secundaria seleccionado,1.completa,2,segundo,3,,,,0,1,B,HGE,1.masculino,1.nombrado,2.no,2.no,2.no,2.no,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,25,1.sí,1.sí,1.sí,2.no,2.no,2.no,1.sí,2.no,,1.sí,25,8,13,3,1.sí,1.mucha frecuencia?,1.muy útil?,3.difícil?,1.sí,1.sí,1.mucha frecuencia?,2.Útil?,2.fácil?,1.sí,26,4,13,3,1.sí,1.mucha frecuencia?,3.difícil,2.Útil?,,,,,,,,,,1.completa,6.0671315,6.3896189
782,02,ANCASH,02,ANCASH,18,SANTA,06,NEPEÑA,119806,SAN JACINTO,urbana,013,0,0,nivel secundaria seleccionado,1.completa,3,segundo,2,,,,0,1,C,MATEMATICA,2.femenino,1.nombrado,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,27,1.sí,1.sí,1.sí,2.no,2.no,2.no,1.sí,2.no,,1.sí,26,0,26,4,1.sí,1.mucha frecuencia?,1.muy útil?,3.difícil?,1.sí,1.sí,1.mucha frecuencia?,1.muy útil?,2.fácil?,1.sí,26,0,12,5,1.sí,1.mucha frecuencia?,3.difícil,1.muy útil?,,,,,,,,,,1.completa,1.5037633,.63347721
